id,label
TEST_59266,언제나
TEST_59267,진행
TEST_59268,공공
TEST_59269,거짓말
TEST_59270,말씀
TEST_59271,어려워지다
TEST_59272,방해
TEST_59273,수도꼭지
TEST_59274,숟가락
TEST_59275,전화할
TEST_59276,리우다
TEST_59277,술
TEST_59278,맞다
TEST_59279,흩어지자
TEST_59280,어제
TEST_59281,적도
TEST_59282,시장
TEST_59283,인해
TEST_59284,혼자만
TEST_59285,전화할
TEST_59286,아무것도
TEST_59287,자꾸
TEST_59288,너도
TEST_59289,제한된
TEST_59290,병
TEST_59291,직접
TEST_59292,마지막
TEST_59293,치아
TEST_59294,출발하자
TEST_59295,청소
TEST_59296,나무
TEST_59297,클래식
TEST_59298,장군
TEST_59299,학생
TEST_59300,급
TEST_59301,응답하라
TEST_59302,흑인
TEST_59303,출판
TEST_59304,호
TEST_59305,요원
TEST_59306,치즈
TEST_59307,둘
TEST_59308,사나이
TEST_59309,고등학생
TEST_59310,잠시
TEST_59311,매매
TEST_59312,운동
TEST_59313,힘이다
TEST_59314,보아
TEST_59315,많다
TEST_59316,인사
TEST_59317,부재
TEST_59318,교회
TEST_59319,안전하다
TEST_59320,준다
TEST_59321,줄곧
TEST_59322,세월
TEST_59323,항상
TEST_59324,답니다
TEST_59325,바다
TEST_59326,무섭다
TEST_59327,묻자
TEST_59328,열면
TEST_59329,종류
TEST_59330,인턴
TEST_59331,지출
TEST_59332,분명하다
TEST_59333,생활
TEST_59334,파약하다
TEST_59335,시험
TEST_59336,전진
TEST_59337,가톨릭
TEST_59338,앞두고
TEST_59339,수업이
TEST_59340,반대한다
TEST_59341,새다
TEST_59342,소풍
TEST_59343,칼
TEST_59344,초대
TEST_59345,보급
TEST_59346,환각
TEST_59347,환자
TEST_59348,끝내자
TEST_59349,전에
TEST_59350,기다리다
TEST_59351,무조건
TEST_59352,형영하다
TEST_59353,동생
TEST_59354,거다
TEST_59355,지겨워
TEST_59356,할아버지
TEST_59357,문이
TEST_59358,계절
TEST_59359,방송
TEST_59360,불과
TEST_59361,외국인
TEST_59362,남학생
TEST_59363,초대한
TEST_59364,심심한
TEST_59365,사랑
TEST_59366,공개
TEST_59367,기쁘다
TEST_59368,액세서리
TEST_59369,잡수시다
TEST_59370,보조
TEST_59371,분위기
TEST_59372,달러
TEST_59373,경기장
TEST_59374,결심하다
TEST_59375,약
TEST_59376,어린이
TEST_59377,노래방
TEST_59378,행활하다
TEST_59379,변호사
TEST_59380,붙들어
TEST_59381,그러면
TEST_59382,여자보다
TEST_59383,도와주마
TEST_59384,놀다
TEST_59385,사라
TEST_59386,꿈
TEST_59387,기적
TEST_59388,불이
TEST_59389,이상하다
TEST_59390,하나
TEST_59391,많이
TEST_59392,정상
TEST_59393,햇살
TEST_59394,만일
TEST_59395,마침
TEST_59396,왼장찌개
TEST_59397,소개할
TEST_59398,컴퓨터
TEST_59399,암컷
TEST_59400,도둑
TEST_59401,이상
TEST_59402,대해
TEST_59403,있다
TEST_59404,정장
TEST_59405,구석
TEST_59406,어디
TEST_59407,어제
TEST_59408,종료
TEST_59409,신문
TEST_59410,계속
TEST_59411,기다
TEST_59412,초콜릿
TEST_59413,크다
TEST_59414,상금
TEST_59415,지나치게
TEST_59416,둘다
TEST_59417,교대
TEST_59418,녹아
TEST_59419,해
TEST_59420,마치
TEST_59421,백두산
TEST_59422,사진
TEST_59423,배달
TEST_59424,뛰어다니고
TEST_59425,자연넌상
TEST_59426,막상
TEST_59427,열기
TEST_59428,저마다
TEST_59429,훨씬
TEST_59430,잭
TEST_59431,이해한다
TEST_59432,의무
TEST_59433,않다
TEST_59434,오른쪽
TEST_59435,검은색
TEST_59436,따라가
TEST_59437,무엇
TEST_59438,자동차
TEST_59439,어깨
TEST_59440,그놈
TEST_59441,아마
TEST_59442,반짝이
TEST_59443,원한다
TEST_59444,노래
TEST_59445,갖다
TEST_59446,상상
TEST_59447,고양이
TEST_59448,있다
TEST_59449,고통
TEST_59450,넥타이
TEST_59451,필립
TEST_59452,반갑다
TEST_59453,야구
TEST_59454,숙제
TEST_59455,여행
TEST_59456,만든다
TEST_59457,기막힌
TEST_59458,남대문시장
TEST_59459,기쁘다
TEST_59460,체텀
TEST_59461,초등학교
TEST_59462,비바
TEST_59463,북쪽
TEST_59464,인기
TEST_59465,어제밤
TEST_59466,아니다
TEST_59467,가수
TEST_59468,늑대
TEST_59469,달렸다
TEST_59470,오늘
TEST_59471,바랄
TEST_59472,자주
TEST_59473,얻어먹다
TEST_59474,역사상
TEST_59475,걷다
TEST_59476,마주치지
TEST_59477,찬성하다
TEST_59478,어쩌다가
TEST_59479,이십
TEST_59480,기막힌
TEST_59481,매매하다
TEST_59482,소름
TEST_59483,내가
TEST_59484,역사
TEST_59485,생각하나
TEST_59486,다섯
TEST_59487,닦아
TEST_59488,힘들다
TEST_59489,최근
TEST_59490,극장
TEST_59491,손자
TEST_59492,나나
TEST_59493,스포츠
TEST_59494,당장
TEST_59495,필립
TEST_59496,좀
TEST_59497,침찬하다
TEST_59498,괜찮다
TEST_59499,빠져나가자
TEST_59500,많다
TEST_59501,아깝다
TEST_59502,재미있게
TEST_59503,빼앗긴
TEST_59504,지하
TEST_59505,최소한
TEST_59506,삼을
TEST_59507,조심하고
TEST_59508,표현할
TEST_59509,기다리다
TEST_59510,길
TEST_59511,남자
TEST_59512,빨래
TEST_59513,지난달
TEST_59514,칼국수
TEST_59515,관광
TEST_59516,연필
TEST_59517,신세
TEST_59518,전진
TEST_59519,축구
TEST_59520,축하
TEST_59521,똑넓다
TEST_59522,뽑고
TEST_59523,성적
TEST_59524,끝이다
TEST_59525,신기하다
TEST_59526,그쟁매
TEST_59527,주
TEST_59528,불필등하다
TEST_59529,끝났다
TEST_59530,모두
TEST_59531,바지
TEST_59532,신제품
TEST_59533,한물
TEST_59534,레이저
TEST_59535,미안하다
TEST_59536,영어
TEST_59537,돈도
TEST_59538,번개
TEST_59539,형이
TEST_59540,사탕
TEST_59541,상상
TEST_59542,통과
TEST_59543,경치
TEST_59544,전화
TEST_59545,보다
TEST_59546,쉽다
TEST_59547,집이
TEST_59548,반갑다
TEST_59549,지난번
TEST_59550,일주일
TEST_59551,규칙
TEST_59552,늘어진
TEST_59553,대회
TEST_59554,방송국
TEST_59555,키
TEST_59556,남쪽
TEST_59557,팔아
TEST_59558,폭풍
TEST_59559,정장
TEST_59560,유치원
TEST_59561,아줌마
TEST_59562,신사
TEST_59563,시작
TEST_59564,여기다
TEST_59565,인공
TEST_59566,따스하다
TEST_59567,전화할
TEST_59568,깊이
TEST_59569,생산
TEST_59570,언제
TEST_59571,영혼
TEST_59572,컴퓨터
TEST_59573,이룩지다
TEST_59574,가고
TEST_59575,자동차
TEST_59576,끝륭하다
TEST_59577,외부
TEST_59578,발음
TEST_59579,어찌할
TEST_59580,양말
TEST_59581,심부름
TEST_59582,중대한
TEST_59583,있다
TEST_59584,물을
TEST_59585,가짜
TEST_59586,침대
TEST_59587,아들
TEST_59588,피자
TEST_59589,살짝
TEST_59590,기록
TEST_59591,깜짝
TEST_59592,막상
TEST_59593,얼마
TEST_59594,이곳
TEST_59595,에니스
TEST_59596,올려다보다
TEST_59597,씨
TEST_59598,붙잡아
TEST_59599,싶다
TEST_59600,거기다
TEST_59601,알루미늄
TEST_59602,생각하나
TEST_59603,지하철
TEST_59604,시작하자
TEST_59605,오든
TEST_59606,친한
TEST_59607,이분
TEST_59608,벌써
TEST_59609,지난주
TEST_59610,기념
TEST_59611,네
TEST_59612,내다
TEST_59613,최고급
TEST_59614,아까
TEST_59615,속마음
TEST_59616,어지럽다
TEST_59617,공부하고
TEST_59618,시험
TEST_59619,아프다
TEST_59620,저런
TEST_59621,자주
TEST_59622,금고
TEST_59623,몇
TEST_59624,어쩌다가
TEST_59625,조용히
TEST_59626,행드표
TEST_59627,형
TEST_59628,동대문
TEST_59629,오지
TEST_59630,배가
TEST_59631,의지
TEST_59632,걸었다
TEST_59633,일찍
TEST_59634,거다
TEST_59635,뛰어놀다
TEST_59636,그렇애로
TEST_59637,연주
TEST_59638,자전거
TEST_59639,잠깐
TEST_59640,바위
TEST_59641,편지
TEST_59642,강하다
TEST_59643,익숙해질
TEST_59644,비비
TEST_59645,매애하다
TEST_59646,귀
TEST_59647,전자
TEST_59648,시끄럽고
TEST_59649,고등학생
TEST_59650,테니스
TEST_59651,동안
TEST_59652,감동
TEST_59653,승용차
TEST_59654,소개할
TEST_59655,되돌아보다
TEST_59656,등산
TEST_59657,사기
TEST_59658,그이가
TEST_59659,바다
TEST_59660,부모
TEST_59661,비임밥
TEST_59662,등산
TEST_59663,뉴스
TEST_59664,환경
TEST_59665,메뉴
TEST_59666,실례해도
TEST_59667,내려올
TEST_59668,열면
TEST_59669,굉장하다
TEST_59670,적도
TEST_59671,발을
TEST_59672,일급
TEST_59673,빨래
TEST_59674,아프다
TEST_59675,손질하다
TEST_59676,경주
TEST_59677,아니다
TEST_59678,문만
TEST_59679,서울
TEST_59680,훌륭한
TEST_59681,확립하다
TEST_59682,저절로
TEST_59683,재주도
TEST_59684,생정하다
TEST_59685,주인공
TEST_59686,착하다
TEST_59687,물건
TEST_59688,매일
TEST_59689,다음
TEST_59690,싫어한다
TEST_59691,수술
TEST_59692,식량
TEST_59693,다
TEST_59694,제이
TEST_59695,튼튼한
TEST_59696,문만
TEST_59697,이십
TEST_59698,얘기하자
TEST_59699,강하다
TEST_59700,휴일
TEST_59701,나만
TEST_59702,새우
TEST_59703,둘다
TEST_59704,필요성
TEST_59705,운영하고
TEST_59706,지우고
TEST_59707,낫군
TEST_59708,차가
TEST_59709,장소
TEST_59710,운이
TEST_59711,경기장
TEST_59712,필요
TEST_59713,수치다
TEST_59714,간식
TEST_59715,남자
TEST_59716,접시
TEST_59717,절대
TEST_59718,지진
TEST_59719,작은아들
TEST_59720,반은
TEST_59721,일일이
TEST_59722,기다
TEST_59723,정치적
TEST_59724,하늘
TEST_59725,다리
TEST_59726,거리
TEST_59727,수십
TEST_59728,꽃
TEST_59729,집어떻다
TEST_59730,판사
TEST_59731,모습
TEST_59732,체육관
TEST_59733,때매
TEST_59734,날카롭다
TEST_59735,인천공항
TEST_59736,작은딸
TEST_59737,영화
TEST_59738,텔레비전
TEST_59739,평가
TEST_59740,내린다
TEST_59741,판다
TEST_59742,확산되다
TEST_59743,삽니다
TEST_59744,상황
TEST_59745,아이디어
TEST_59746,이바르
TEST_59747,중국
TEST_59748,여름
TEST_59749,거리
TEST_59750,설악산
TEST_59751,맞다
TEST_59752,바
TEST_59753,연필
TEST_59754,오른손
TEST_59755,담긴
TEST_59756,춥다
TEST_59757,지배한다
TEST_59758,그릇
TEST_59759,피곤한
TEST_59760,스케줄
TEST_59761,넘어오다
TEST_59762,결정
TEST_59763,노래하고
TEST_59764,비행
TEST_59765,왼쪽
TEST_59766,조심스럽게
TEST_59767,전진
TEST_59768,빨리
TEST_59769,시합
TEST_59770,통하지
TEST_59771,이야기하자
TEST_59772,비비
TEST_59773,튼튼한
TEST_59774,빵
TEST_59775,완성된
TEST_59776,마치
TEST_59777,예대대다
TEST_59778,중이다
TEST_59779,화요일
TEST_59780,장면
TEST_59781,흥륭
TEST_59782,스케이트
TEST_59783,죽다
TEST_59784,지원
TEST_59785,반갑다
TEST_59786,안전하다
TEST_59787,버스
TEST_59788,총소리
TEST_59789,하긴
TEST_59790,갈지
TEST_59791,저렇게
TEST_59792,그러자
TEST_59793,꼭
TEST_59794,스트레스
TEST_59795,눈을
TEST_59796,숫자
TEST_59797,구분되다
TEST_59798,방송
TEST_59799,아일
TEST_59800,테다
TEST_59801,십이월
TEST_59802,접근한다
TEST_59803,지적되다
TEST_59804,사탕
TEST_59805,각각
TEST_59806,아침
TEST_59807,동안
TEST_59808,지배한다
TEST_59809,영화
TEST_59810,깨진
TEST_59811,장미
TEST_59812,짓이다
TEST_59813,고층
TEST_59814,떠올라
TEST_59815,신세
TEST_59816,짧아
TEST_59817,수치다
TEST_59818,점심시간
TEST_59819,자리
TEST_59820,눈알
TEST_59821,교수
TEST_59822,필요하다
TEST_59823,부럽다
TEST_59824,경기
TEST_59825,즉시
TEST_59826,오래
TEST_59827,혼자
TEST_59828,식당
TEST_59829,각각
TEST_59830,과연
TEST_59831,여관
TEST_59832,출판
TEST_59833,이번
TEST_59834,공격
TEST_59835,고금스럽다
TEST_59836,시내버스
TEST_59837,여름
TEST_59838,고향
TEST_59839,가만
TEST_59840,실시
TEST_59841,향한다
TEST_59842,늘
TEST_59843,부모님
TEST_59844,영업
TEST_59845,사랑
TEST_59846,빼
TEST_59847,데려다
TEST_59848,작은아들
TEST_59849,질문할
TEST_59850,식사
TEST_59851,저기
TEST_59852,이걸
TEST_59853,그래
TEST_59854,무시하고
TEST_59855,도착한다
TEST_59856,없다
TEST_59857,골목길
TEST_59858,차차
TEST_59859,이대로
TEST_59860,상상도
TEST_59861,정장
TEST_59862,소금
TEST_59863,불빛
TEST_59864,의무
TEST_59865,때
TEST_59866,바다
TEST_59867,일요일
TEST_59868,그러나
TEST_59869,아프리카
TEST_59870,명이
TEST_59871,맥주
TEST_59872,다리
TEST_59873,약
TEST_59874,가능
TEST_59875,나흘
TEST_59876,화요일
TEST_59877,내다
TEST_59878,데려가라
TEST_59879,위험하다
TEST_59880,불심시간
TEST_59881,미안
TEST_59882,운전
TEST_59883,저쪽
TEST_59884,상상
TEST_59885,춤
TEST_59886,상관
TEST_59887,제공할
TEST_59888,공부
TEST_59889,돈도
TEST_59890,지도
TEST_59891,손님
TEST_59892,잡아
TEST_59893,색연필
TEST_59894,우리나라
TEST_59895,이해관계
TEST_59896,달러
TEST_59897,사울
TEST_59898,무지개
TEST_59899,그래
TEST_59900,얘기하자
TEST_59901,숟가락
TEST_59902,깨뜨리다
TEST_59903,보면
TEST_59904,출입
TEST_59905,거기
TEST_59906,학교
TEST_59907,성경
TEST_59908,지속적
TEST_59909,고속버스
TEST_59910,흥분
TEST_59911,감옥
TEST_59912,바람
TEST_59913,통신
TEST_59914,분
TEST_59915,경영
TEST_59916,의논할
TEST_59917,예정
TEST_59918,아이스크림
TEST_59919,요리사
TEST_59920,공
TEST_59921,매매
TEST_59922,부럽다
TEST_59923,며칠
TEST_59924,자네
TEST_59925,마지막
TEST_59926,주차
TEST_59927,운동
TEST_59928,개입
TEST_59929,의학
TEST_59930,무조건
TEST_59931,없다
TEST_59932,방은
TEST_59933,레이저
TEST_59934,청바지
TEST_59935,실질적
TEST_59936,그렇다
TEST_59937,매달
TEST_59938,안타깝다
TEST_59939,도둑
TEST_59940,절약하다
TEST_59941,기울이고
TEST_59942,권투
TEST_59943,보존하다
TEST_59944,시청률
TEST_59945,일에
TEST_59946,전부
TEST_59947,싸구려
TEST_59948,닦아
TEST_59949,아니
TEST_59950,욕심
TEST_59951,연속
TEST_59952,남쪽
TEST_59953,숟가락
TEST_59954,이십
TEST_59955,깎아
TEST_59956,시작하자
TEST_59957,분
TEST_59958,이야기
TEST_59959,자세
TEST_59960,어쩌다
TEST_59961,둘째
TEST_59962,공격
TEST_59963,반
TEST_59964,봄
TEST_59965,에이제이
TEST_59966,쇼핑
TEST_59967,퇴원할
TEST_59968,싫어한다
TEST_59969,실망
TEST_59970,가죽
TEST_59971,지배한다
TEST_59972,타라
TEST_59973,수페마킷
TEST_59974,야구
TEST_59975,아침
TEST_59976,박사가
TEST_59977,일을
TEST_59978,우리가
TEST_59979,길다
TEST_59980,로봇
TEST_59981,사람
TEST_59982,어린이를
TEST_59983,활동하고
TEST_59984,일로
TEST_59985,아버지
TEST_59986,썰렁하다
TEST_59987,극장
TEST_59988,게임
TEST_59989,프로그램
TEST_59990,과학적
TEST_59991,초도하다
TEST_59992,그동안
TEST_59993,말씀
TEST_59994,힘들다
TEST_59995,사실
TEST_59996,안녕
TEST_59997,들었다
TEST_59998,발달되다
TEST_59999,점차
TEST_60000,여기다
TEST_60001,색깔
TEST_60002,무섭다
TEST_60003,비비
TEST_60004,미안하다
TEST_60005,일을
TEST_60006,걸어
TEST_60007,비밀
TEST_60008,다르다
TEST_60009,낚시
TEST_60010,노래방
TEST_60011,죄속하다
TEST_60012,설명
TEST_60013,아니요
TEST_60014,파파
TEST_60015,내지
TEST_60016,아이고
TEST_60017,맞다
TEST_60018,오빠
TEST_60019,본다
TEST_60020,술
TEST_60021,붙잡히다
TEST_60022,높다
TEST_60023,한번
TEST_60024,아울러
TEST_60025,그래
TEST_60026,위험하다
TEST_60027,밥맛
TEST_60028,킬분하다
TEST_60029,내다
TEST_60030,남자
TEST_60031,내일
TEST_60032,드라마
TEST_60033,전진
TEST_60034,본다
TEST_60035,오후
TEST_60036,인근
TEST_60037,바닥
TEST_60038,없다
TEST_60039,부른
TEST_60040,떠우르다
TEST_60041,확산되다
TEST_60042,시합
TEST_60043,벤치
TEST_60044,구조
TEST_60045,사기
TEST_60046,싸구려
TEST_60047,세탁기
TEST_60048,하고
TEST_60049,만들어진
TEST_60050,칼
TEST_60051,군인
TEST_60052,것이다
TEST_60053,걷다
TEST_60054,아픔
TEST_60055,참동하다
TEST_60056,건축
TEST_60057,양복
TEST_60058,대응
TEST_60059,일하다
TEST_60060,집안일
TEST_60061,해적
TEST_60062,초대한
TEST_60063,나나
TEST_60064,시작된다
TEST_60065,보통
TEST_60066,밑
TEST_60067,통과
TEST_60068,돌아온다
TEST_60069,그래서
TEST_60070,물을
TEST_60071,들어온다
TEST_60072,대충
TEST_60073,사라
TEST_60074,싫어한다
TEST_60075,금분하다
TEST_60076,신세
TEST_60077,유행하다
TEST_60078,돌아간다
TEST_60079,독일
TEST_60080,용서할
TEST_60081,부당한
TEST_60082,어디
TEST_60083,세월
TEST_60084,출입
TEST_60085,영국
TEST_60086,일생
TEST_60087,할아버지
TEST_60088,빨간색
TEST_60089,언제
TEST_60090,아들
TEST_60091,편지
TEST_60092,시작
TEST_60093,부담하다
TEST_60094,오늘
TEST_60095,덜
TEST_60096,상대적
TEST_60097,발
TEST_60098,오해
TEST_60099,한국어
TEST_60100,큰아버지
TEST_60101,든다
TEST_60102,설사
TEST_60103,그릇
TEST_60104,약품
TEST_60105,마음먹다
TEST_60106,두리번거지다
TEST_60107,피해자
TEST_60108,무엇
TEST_60109,의미
TEST_60110,하다
TEST_60111,수업
TEST_60112,키가
TEST_60113,거울
TEST_60114,안가
TEST_60115,맞다
TEST_60116,가능하다
TEST_60117,술
TEST_60118,총통
TEST_60119,운동도
TEST_60120,질문할
TEST_60121,각각
TEST_60122,외국
TEST_60123,극장
TEST_60124,해
TEST_60125,환경오염
TEST_60126,불이야
TEST_60127,승부
TEST_60128,이야기하자
TEST_60129,갖가지
TEST_60130,영국
TEST_60131,성서에
TEST_60132,대화
TEST_60133,고생한
TEST_60134,하고
TEST_60135,곧
TEST_60136,그동안
TEST_60137,수염
TEST_60138,것도
TEST_60139,닦아
TEST_60140,운동화
TEST_60141,허용되지
TEST_60142,목적
TEST_60143,약속
TEST_60144,집이
TEST_60145,피곤한
TEST_60146,마늘
TEST_60147,불안
TEST_60148,찾아
TEST_60149,이해관계
TEST_60150,다음
TEST_60151,강하다
TEST_60152,상인
TEST_60153,기숙사
TEST_60154,변경
TEST_60155,노래방
TEST_60156,전자
TEST_60157,가까워지고
TEST_60158,지켜라
TEST_60159,바다
TEST_60160,식사하러
TEST_60161,보험
TEST_60162,프리다
TEST_60163,이야기
TEST_60164,필요하다
TEST_60165,사실상
TEST_60166,오래
TEST_60167,옛날
TEST_60168,표현
TEST_60169,자전거
TEST_60170,어울린다
TEST_60171,근처
TEST_60172,점심시간
TEST_60173,비명
TEST_60174,구경
TEST_60175,가운데
TEST_60176,조용한
TEST_60177,농부
TEST_60178,교통
TEST_60179,웨이터
TEST_60180,졸업
TEST_60181,이래
TEST_60182,끝
TEST_60183,차례다
TEST_60184,너무
TEST_60185,도와주마
TEST_60186,확립하다
TEST_60187,법이다
TEST_60188,살짝
TEST_60189,그립다
TEST_60190,정신적
TEST_60191,카메라
TEST_60192,비비
TEST_60193,음식
TEST_60194,이거
TEST_60195,해안
TEST_60196,표기하다
TEST_60197,앞
TEST_60198,근육
TEST_60199,오일
TEST_60200,매일
TEST_60201,죄다
TEST_60202,편지
TEST_60203,생일
TEST_60204,위반한
TEST_60205,아래
TEST_60206,진심
TEST_60207,설탕
TEST_60208,독일
TEST_60209,지금
TEST_60210,바나나
TEST_60211,계산하고
TEST_60212,즐껍다
TEST_60213,윗몸
TEST_60214,신문
TEST_60215,커피
TEST_60216,사라진다
TEST_60217,만든다
TEST_60218,재활용품
TEST_60219,운동하다
TEST_60220,명령
TEST_60221,실리아
TEST_60222,조명
TEST_60223,세
TEST_60224,정신
TEST_60225,조사하고
TEST_60226,적
TEST_60227,소형
TEST_60228,광장
TEST_60229,바위
TEST_60230,회의
TEST_60231,그림
TEST_60232,지하철
TEST_60233,청소
TEST_60234,자가
TEST_60235,자네
TEST_60236,생일
TEST_60237,높다
TEST_60238,책
TEST_60239,성당하다
TEST_60240,술
TEST_60241,아니다
TEST_60242,장소
TEST_60243,늘어서다
TEST_60244,방지하다
TEST_60245,전화기
TEST_60246,밤
TEST_60247,구석
TEST_60248,못지않다
TEST_60249,기쁘다
TEST_60250,새
TEST_60251,저절로
TEST_60252,영감
TEST_60253,가을
TEST_60254,연방
TEST_60255,후회
TEST_60256,첫사랑
TEST_60257,바꾸자
TEST_60258,연주
TEST_60259,상대성
TEST_60260,영업
TEST_60261,마마
TEST_60262,대기하라
TEST_60263,아나운서
TEST_60264,어른
TEST_60265,국립
TEST_60266,영업
TEST_60267,쉽다
TEST_60268,집안일
TEST_60269,천국
TEST_60270,그램
TEST_60271,적
TEST_60272,출구
TEST_60273,승용차
TEST_60274,체력
TEST_60275,옮기자
TEST_60276,혼자
TEST_60277,과학적
TEST_60278,답장
TEST_60279,튼튼한
TEST_60280,부작용
TEST_60281,한밤중에
TEST_60282,저것
TEST_60283,학생
TEST_60284,컴퓨터
TEST_60285,들어가도
TEST_60286,공격
TEST_60287,공부하고
TEST_60288,여전히
TEST_60289,소시지
TEST_60290,배우
TEST_60291,저라도
TEST_60292,하려고
TEST_60293,그쪽
TEST_60294,아픔
TEST_60295,공통된
TEST_60296,어쨌든
TEST_60297,중부
TEST_60298,실례해도
TEST_60299,들여다
TEST_60300,밖
TEST_60301,도로
TEST_60302,배치
TEST_60303,입장
TEST_60304,간호사
TEST_60305,쓸쓸하다
TEST_60306,그치만
TEST_60307,예수
TEST_60308,한편
TEST_60309,계속
TEST_60310,부러진
TEST_60311,용서
TEST_60312,아홉
TEST_60313,직접적
TEST_60314,생활이
TEST_60315,내년
TEST_60316,오후
TEST_60317,분석
TEST_60318,어떻대
TEST_60319,미치마
TEST_60320,경찰은
TEST_60321,크다
TEST_60322,배
TEST_60323,화장실
TEST_60324,바다
TEST_60325,일을
TEST_60326,맞다
TEST_60327,주
TEST_60328,사랑
TEST_60329,심리적
TEST_60330,물을
TEST_60331,어디다
TEST_60332,김치
TEST_60333,편견
TEST_60334,연락할
TEST_60335,피가
TEST_60336,소금
TEST_60337,말씀
TEST_60338,도구
TEST_60339,부모님
TEST_60340,수업
TEST_60341,알아
TEST_60342,하자
TEST_60343,쳐다
TEST_60344,있다
TEST_60345,아는
TEST_60346,경찰
TEST_60347,진행되고
TEST_60348,충고
TEST_60349,쉽다
TEST_60350,지극히
TEST_60351,뿌리가
TEST_60352,내가
TEST_60353,택도
TEST_60354,단추
TEST_60355,명의
TEST_60356,시험
TEST_60357,사전
TEST_60358,성적
TEST_60359,몰라
TEST_60360,문
TEST_60361,의무
TEST_60362,저것
TEST_60363,선물
TEST_60364,도와서
TEST_60365,물론
TEST_60366,출직하다
TEST_60367,반
TEST_60368,망설이지
TEST_60369,논리
TEST_60370,좋아하나
TEST_60371,구중하다
TEST_60372,걱정
TEST_60373,닫아
TEST_60374,춤
TEST_60375,푸집다
TEST_60376,띄찾다
TEST_60377,상담
TEST_60378,신발
TEST_60379,아니요
TEST_60380,모조리
TEST_60381,확실한
TEST_60382,위층
TEST_60383,의무
TEST_60384,잊따르다
TEST_60385,아무튼
TEST_60386,불량
TEST_60387,예
TEST_60388,하나하나
TEST_60389,전송
TEST_60390,공개할
TEST_60391,잃어버린
TEST_60392,장
TEST_60393,과장
TEST_60394,통하지
TEST_60395,말한다
TEST_60396,여보세요
TEST_60397,떡볶이
TEST_60398,저보다
TEST_60399,중국
TEST_60400,오리
TEST_60401,신기하다
TEST_60402,금
TEST_60403,그동안
TEST_60404,산다
TEST_60405,양복
TEST_60406,시험
TEST_60407,방금
TEST_60408,지난달
TEST_60409,갔다
TEST_60410,컨디션
TEST_60411,모래
TEST_60412,영웅
TEST_60413,교대
TEST_60414,신사
TEST_60415,서로
TEST_60416,파티
TEST_60417,간다
TEST_60418,스포츠
TEST_60419,김치
TEST_60420,어려운
TEST_60421,대학
TEST_60422,관람객
TEST_60423,식당
TEST_60424,속이
TEST_60425,취소
TEST_60426,스무
TEST_60427,역사
TEST_60428,무너진다
TEST_60429,기숙사
TEST_60430,코
TEST_60431,무관심하다
TEST_60432,살인
TEST_60433,홍차
TEST_60434,언덕
TEST_60435,내용
TEST_60436,한참
TEST_60437,대학생
TEST_60438,약품
TEST_60439,농사
TEST_60440,이러지마
TEST_60441,두렵다
TEST_60442,무대
TEST_60443,감기
TEST_60444,오십
TEST_60445,감정적
TEST_60446,불과하다
TEST_60447,당장
TEST_60448,성숙한
TEST_60449,전
TEST_60450,단순
TEST_60451,셋째
TEST_60452,공휴일
TEST_60453,마
TEST_60454,내린다
TEST_60455,진행한다
TEST_60456,오페라
TEST_60457,기원전
TEST_60458,밤해하다
TEST_60459,살아남아
TEST_60460,괴로운
TEST_60461,영상
TEST_60462,중학교
TEST_60463,교실
TEST_60464,어째서
TEST_60465,괜히
TEST_60466,경비
TEST_60467,되고
TEST_60468,당연히
TEST_60469,둘러보고
TEST_60470,경주
TEST_60471,구름
TEST_60472,작년
TEST_60473,가르시아
TEST_60474,유리
TEST_60475,발음
TEST_60476,재미있게
TEST_60477,필요
TEST_60478,끝혼하다
TEST_60479,공공
TEST_60480,쓰레기
TEST_60481,수페마련
TEST_60482,빼내
TEST_60483,아니요
TEST_60484,때마다
TEST_60485,끝내자
TEST_60486,허락하지
TEST_60487,귀
TEST_60488,여긴
TEST_60489,허리
TEST_60490,함께
TEST_60491,정거장
TEST_60492,해결
TEST_60493,하다
TEST_60494,감정적
TEST_60495,이래
TEST_60496,행한
TEST_60497,운전
TEST_60498,은행
TEST_60499,그다음
TEST_60500,친구
TEST_60501,치약
TEST_60502,훈련
TEST_60503,다섯
TEST_60504,가운데
TEST_60505,예컨대
TEST_60506,청바지
TEST_60507,소개
TEST_60508,파약하다
TEST_60509,나가자
TEST_60510,마시자
TEST_60511,정치적
TEST_60512,어때하다
TEST_60513,소설가
TEST_60514,전학
TEST_60515,넷째
TEST_60516,바지
TEST_60517,이상하다
TEST_60518,소금
TEST_60519,오직
TEST_60520,마약
TEST_60521,연두색
TEST_60522,놀다
TEST_60523,호텔
TEST_60524,깨끗한
TEST_60525,형사
TEST_60526,이내
TEST_60527,풍부한
TEST_60528,사랑한다
TEST_60529,청소
TEST_60530,지적
TEST_60531,인격
TEST_60532,미래
TEST_60533,주스
TEST_60534,자주
TEST_60535,세월
TEST_60536,인턴
TEST_60537,초기
TEST_60538,선티미터
TEST_60539,한창
TEST_60540,결정
TEST_60541,관찰하고
TEST_60542,여러
TEST_60543,우아한
TEST_60544,필요성
TEST_60545,오늘
TEST_60546,생활환점
TEST_60547,그렇다
TEST_60548,형명하다
TEST_60549,도망
TEST_60550,강하다
TEST_60551,달력
TEST_60552,정장
TEST_60553,도와주마
TEST_60554,그러나
TEST_60555,또
TEST_60556,피부
